iteration,operator_0,operator_1,operator_2
5838,0,-274518,0
5839,0,0,0
5840,0,0,0
5841,-14182,0,0
5842,0,0,-8694
5843,0,31209,0
5844,953684,0,0
5845,0,-19391,0
5846,-5436,0,0
5847,0,0,-73752
5848,0,0,0
5849,0,0,0
5850,0,620755,0
5851,0,0,0
5852,0,186705,0
5853,0,0,0
5854,0,0,0
5855,-186705,0,0
5856,0,0,0
5857,0,0,0
5858,0,-580518,0
5859,0,0,0
5860,0,0,0
5861,0,0,-23638
5862,0,0,0
5863,0,0,0
5864,0,0,0
5865,0,0,0
5866,776278,0,0
5867,0,0,0
5868,0,0,0
5869,0,0,0
5870,0,0,0
5871,0,0,0
5872,544250,0,0
5873,1,0,0
5874,0,0,-13896
5875,-159922,0,0
5876,0,0,0
5877,0,0,0
5878,0,0,0
5879,0,0,0
5880,0,0,0
5881,0,0,0
5882,0,0,0
5883,0,0,0
5884,0,0,0
5885,0,0,0
5886,0,0,0
5887,-182453,0,0
5888,18946,0,0
5889,0,0,0
5890,0,0,0
5891,0,0,0
5892,0,0,0
5893,0,0,0
5894,0,0,0
5895,0,0,0
5896,0,0,0
5897,0,0,0
5898,0,0,0
5899,0,0,0
5900,-1,0,0
5901,0,0,0
5902,0,0,0
5903,0,0,0
5904,0,0,0
5905,0,0,0
5906,0,0,0
5907,107414,0,0
5908,0,0,0
5909,107526,0,0
5910,0,0,0
5911,0,0,0
5912,0,0,0
5913,0,0,0
5914,0,0,-145035
5915,0,0,0
5916,0,0,0
5917,0,0,0
5918,60064,0,0
5919,0,0,0
5920,0,0,0
5921,-12570,0,0
5922,0,0,0
5923,472064,0,0
5924,0,0,0
5925,0,0,0
5926,0,0,0
5927,0,0,0
5928,-102059,0,0
5929,0,258377,0
5930,-37614,0,0
5931,0,0,0
5932,0,-268054,0
5933,0,0,0
5934,0,0,-113525
5935,145120,0,0
5936,-76552,0,0
5937,113060,0,0
5938,0,0,0
5939,-62879,0,0
5940,0,0,0
5941,-1518,0,0
5942,0,0,0
5943,0,0,0
5944,0,0,0
5945,0,0,0
5946,0,0,0
5947,0,0,0
5948,0,0,0
5949,0,414799,0
5950,0,0,0
5951,0,0,0
5952,0,0,-14
5953,0,-23601,0
5954,0,-27409,0
5955,0,0,0
5956,0,0,0
5957,0,0,0
5958,0,0,0
5959,0,0,0
5960,0,0,0
5961,0,0,0
5962,0,0,0
5963,0,0,0
5964,0,0,0
5965,0,0,0
5966,0,0,0
5967,-21027,0,0
5968,0,1518,0
5969,0,0,0
5970,0,0,0
5971,0,0,0
5972,0,620755,0
5973,0,0,0
5974,0,0,0
5975,0,0,0
5976,0,0,0
5977,0,0,0
5978,0,0,0
5979,676086,0,0
5980,0,0,0
5981,0,0,0
5982,0,0,0
5983,0,0,0
5984,-6363,0,0
5985,0,0,0
5986,0,-1,0
5987,0,0,0
5988,0,0,0
5989,0,27409,0
5990,0,0,0
5991,0,0,0
5992,-75530,0,0
5993,0,0,0
5994,36487,0,0
5995,0,0,0
5996,0,0,0
5997,0,0,0
5998,0,0,0
5999,0,0,0
6000,0,0,0
6001,0,0,0
6002,0,0,0
6003,0,0,0
6004,0,0,0
6005,0,0,0
6006,0,0,0
6007,0,0,0
6008,0,0,0
6009,0,0,0
6010,0,0,0
6011,0,0,0
6012,0,0,0
6013,-21467,0,0
6014,0,0,0
6015,0,0,0
6016,0,0,0
6017,-2298,0,0
6018,0,0,0
6019,0,0,0
6020,-69976,0,0
6021,0,0,0
6022,828018,0,0
6023,2298,0,0
6024,0,0,0
6025,0,0,0
6026,0,0,0
6027,86686,0,0
6028,0,0,0
6029,-2387,0,0
6030,0,-213704,0
6031,0,0,0
6032,0,0,0
6033,-113129,0,0
6034,0,0,0
6035,0,0,0
6036,0,-479817,0
6037,0,0,0
6038,0,0,0
6039,0,0,0
6040,0,0,0
6041,-9033,0,0
6042,0,0,0
6043,0,146779,0
6044,0,0,0
6045,0,0,0
6046,0,8262,0
6047,-31045,0,0
6048,0,0,-13159
6049,0,0,-5166
6050,-60320,0,0
6051,0,0,0
6052,0,0,0
6053,0,0,0
6054,0,0,0
6055,0,0,0
6056,0,0,0
6057,63324,0,0
6058,0,0,0
6059,-62965,0,0
6060,-53249,0,0
6061,0,0,0
6062,-140528,0,0
6063,0,0,0
6064,0,0,0
6065,0,0,0
6066,0,0,0
6067,0,0,0
6068,0,0,0
6069,0,0,0
6070,0,0,0
6071,0,0,0
6072,0,0,0
6073,0,0,0
6074,0,0,0
6075,0,0,0
6076,0,60320,0
6077,-62526,0,0
6078,0,0,0
6079,196804,0,0
6080,23575,0,0
6081,0,0,0
6082,0,-302356,0
6083,0,0,0
6084,0,0,0
6085,0,0,0
6086,0,-23576,0
6087,0,0,0
6088,-928,0,0
6089,0,0,0
6090,0,0,0
6091,0,0,0
6092,0,0,0
6093,0,-612534,0
6094,0,0,0
6095,0,0,0
6096,0,0,0
6097,-91137,0,0
6098,0,0,0
6099,0,0,-15677
6100,0,0,0
6101,0,0,0
6102,0,0,0
6103,62771,0,0
6104,0,0,0
6105,0,166308,0
6106,0,0,0
6107,0,0,0
6108,650531,0,0
6109,0,0,0
6110,0,0,0
6111,0,0,0
6112,0,0,-50071
6113,-111793,0,0
6114,-51319,0,0
6115,0,0,0
6116,0,-779497,0
6117,0,0,0
6118,0,0,0
6119,-8875,0,0
6120,0,0,0
6121,0,0,0
6122,-6746,0,0
6123,0,0,0
6124,0,-40237,0
6125,0,0,0
6126,0,0,0
6127,0,0,0
6128,0,131942,0
6129,6746,0,0
6130,0,0,0
6131,0,0,0
6132,-54637,0,0
6133,0,0,-89723
6134,0,0,0
6135,0,-320553,0
6136,0,0,0
6137,0,0,0
6138,0,0,0
6139,0,0,0
6140,0,0,0
6141,0,0,0
6142,0,40237,0
6143,0,0,0
6144,41633,0,0
6145,-37290,0,0
6146,-22131,0,0
6147,-2195,0,0
6148,0,0,0
6149,0,0,0
6150,0,0,0
6151,0,0,0
6152,0,0,0
6153,0,408720,0
6154,-6733,0,0
6155,0,0,0
6156,0,0,0
6157,0,0,0
6158,7424,0,0
6159,0,0,0
6160,0,0,0
6161,-43880,0,0
6162,0,0,0
6163,0,-51746,0
6164,28727,0,0
6165,-60964,0,0
6166,0,37290,0
6167,0,0,0
6168,0,0,0
6169,0,100709,0
6170,0,-408720,0
6171,0,368234,0
6172,0,-174769,0
6173,0,0,0
6174,0,0,0
6175,-53013,0,0
6176,0,0,0
6177,0,0,0
6178,0,0,0
6179,0,0,0
6180,0,0,0
6181,0,0,0
6182,-159262,0,0
6183,144753,0,0
6184,-60183,0,0
6185,0,0,0
6186,0,0,0
6187,0,0,0
6188,-22758,0,0
6189,0,0,0
6190,0,0,-4790
6191,-2560,0,0
6192,0,0,0
6193,16915,0,0
6194,0,0,0
6195,-64825,0,0
6196,0,0,0
6197,0,0,0
6198,0,0,0
6199,0,0,0
6200,0,0,0
6201,-72150,0,0
6202,0,0,0
6203,0,0,0
6204,2560,0,0
6205,0,0,0
6206,0,0,-8446
6207,0,104701,0
6208,0,-304115,0
6209,0,0,0
6210,0,0,-243740
6211,0,0,0
6212,0,0,0
6213,0,0,0
6214,64825,0,0
6215,0,0,0
6216,234199,0,0
6217,0,-265587,0
6218,0,57172,0
6219,0,0,0
6220,0,0,0
6221,0,0,0
6222,-64825,0,0
6223,0,0,0
6224,0,0,0
6225,0,0,0
6226,0,0,0
6227,0,0,0
6228,0,0,0
6229,0,0,0
6230,0,0,0
6231,0,0,0
6232,0,-6241,0
6233,0,0,0
6234,0,0,0
6235,0,0,0
6236,0,0,0
6237,0,0,0
6238,0,0,0
6239,0,0,0
6240,0,0,0
6241,64825,0,0
6242,0,0,0
6243,-64825,0,0
6244,0,0,0
6245,0,0,0
6246,0,0,0
6247,0,0,0
6248,0,0,0
6249,0,0,0
6250,0,0,0
6251,143174,0,0
6252,0,-1,0
6253,0,0,0
6254,0,0,0
6255,0,0,0
6256,0,0,0
6257,0,0,0
6258,0,0,0
6259,0,0,0
6260,0,0,0
6261,0,0,0
6262,0,0,0
6263,0,0,0
6264,0,0,-9017
6265,271539,0,0
6266,0,0,-39583
6267,0,0,0
6268,0,0,0
6269,0,0,0
6270,66029,0,0
6271,64825,0,0
6272,-60964,0,0
6273,-23449,0,0
6274,0,0,0
6275,-40911,0,0
6276,0,-21834,0
6277,0,-219536,0
6278,0,5768,0
6279,84778,0,0
6280,0,0,0
6281,0,0,-194983
6282,0,0,0
6283,0,-363244,0
6284,0,0,0
6285,0,0,0
6286,-49762,0,0
6287,0,0,0
6288,0,0,0
6289,-8786,0,0
6290,0,0,0
6291,0,0,0
6292,0,-30,0
6293,0,0,0
6294,0,0,0
6295,0,0,0
6296,0,0,0
6297,-24637,0,0
6298,0,0,0
6299,0,0,0
6300,0,0,0
6301,0,0,0
6302,0,0,0
6303,0,0,0
6304,0,454164,0
6305,0,0,0
6306,0,0,0
6307,0,0,0
6308,0,0,0
6309,0,0,0
6310,0,0,0
6311,0,0,0
6312,0,250901,0
6313,0,0,0
6314,0,0,0
6315,0,-454164,0
6316,0,0,0
6317,0,0,0
6318,0,393999,0
6319,0,-393999,0
6320,0,0,0
6321,0,0,0
6322,0,0,0
6323,0,0,0
6324,0,0,0
6325,0,0,0
6326,0,0,0
6327,0,0,0
6328,0,0,0
6329,0,0,0
6330,0,0,0
6331,0,0,0
6332,0,0,0
6333,0,0,0
6334,0,0,0
6335,0,0,0
6336,0,0,0
6337,0,0,0
6338,0,0,0
6339,28569,0,0
6340,0,0,0
6341,0,-166308,0
6342,0,0,0
6343,0,0,0
6344,0,0,0
6345,0,0,0
6346,0,0,0
6347,0,0,0
6348,0,0,0
6349,0,-40237,0
6350,0,0,0
6351,0,-143174,0
6352,0,0,0
6353,0,0,0
6354,0,0,0
6355,0,0,0
6356,0,0,0
6357,0,40237,0
6358,0,0,0
6359,0,0,0
6360,0,0,0
6361,0,0,0
6362,199613,0,0
6363,0,0,-21085
6364,0,0,0
6365,-214973,0,0
6366,0,0,0
6367,0,393999,0
6368,-97613,0,0
6369,9762,0,0
6370,0,0,-15348
6371,0,0,0
6372,-7753,0,0
6373,0,0,0
6374,0,0,0
6375,0,-390229,0
6376,-26035,0,0
6377,0,0,0
6378,-48111,0,0
6379,0,0,0
6380,-58264,0,0
6381,0,0,0
6382,0,0,0
6383,0,-213704,0
6384,51649,0,0
6385,0,-272625,0
6386,0,0,0
6387,0,0,0
6388,0,0,0
6389,0,0,0
6390,0,0,0
6391,0,0,0
6392,0,0,0
6393,0,0,0
6394,0,0,0
6395,0,0,-71809
6396,0,-62418,0
6397,11956,0,0
6398,-48356,0,0
6399,0,0,0
6400,207543,0,0
6401,0,0,0
6402,0,0,0
6403,0,-390228,0
6404,0,-227090,0
6405,-183023,0,0
6406,0,0,0
6407,0,0,0
6408,187017,0,0
6409,0,393999,0
6410,-131809,0,0
6411,131735,0,0
6412,0,-580518,0
6413,0,0,0
6414,0,0,0
6415,4135,0,0
6416,0,0,-1328
6417,0,0,0
6418,0,0,0
6419,0,0,0
6420,0,-234199,0
6421,0,0,0
6422,0,0,0
6423,0,0,0
6424,0,0,0
6425,0,0,0
6426,0,-119972,0
6427,-138791,0,0
6428,0,0,0
6429,0,-357062,0
6430,0,-99187,0
6431,0,0,0
6432,0,0,0
6433,-211740,0,0
6434,0,0,0
6435,0,0,0
6436,0,0,0
6437,-404904,0,0
6438,0,0,0
6439,-2513,0,0
6440,0,0,0
6441,-16576,0,0
6442,0,0,0
6443,0,0,0
6444,0,-305773,0
6445,-34969,0,0
6446,2808,0,0
6447,0,0,0
6448,-1518,0,0
6449,-1296,0,0
6450,0,0,0
6451,16576,0,0
6452,0,0,0
6453,0,0,0
6454,0,0,0
6455,0,0,0
6456,-16576,0,0
6457,-63980,0,0
6458,0,0,0
6459,0,0,0
6460,0,0,0
6461,0,0,-16279
6462,0,-363236,0
6463,-17740,0,0
6464,-141163,0,0
6465,0,-260629,0
6466,0,-355211,0
6467,21654,0,0
6468,0,0,0
6469,0,0,0
6470,-131721,0,0
6471,-69440,0,0
6472,0,-172907,0
6473,0,0,0
6474,45545,0,0
6475,0,0,0
6476,0,-533812,0
6477,0,0,0
6478,0,0,0
6479,0,0,0
6480,-55601,0,0
6481,0,0,0
6482,10030,0,0
6483,-23524,0,0
6484,0,0,0
6485,-16576,0,0
6486,0,-316729,0
6487,11039,0,0
6488,0,-129202,0
6489,0,-147741,0
6490,0,-515247,0
6491,0,0,0
6492,0,0,0
6493,0,-203653,0
6494,0,0,0
6495,-55800,0,0
6496,90722,0,0
6497,0,0,0
6498,56616,0,0
6499,0,-18585,0
6500,0,0,0
6501,0,0,0
6502,0,-409664,0
6503,0,0,-74936
6504,735581,0,0
6505,0,0,0
6506,0,0,0
6507,0,0,-99170
6508,0,0,0
6509,0,0,0
6510,0,-510516,0
6511,0,0,0
6512,0,0,0
6513,0,0,0
6514,0,-39386,0
6515,0,-444218,0
6516,0,0,0
6517,-78209,0,0
6518,0,0,0
6519,0,0,0
6520,0,0,-19762
6521,0,0,0
6522,1,0,0
6523,0,0,-144876
6524,0,0,0
6525,0,0,0
6526,0,-261514,0
6527,0,0,0
6528,0,41673,0
6529,0,-573198,0
6530,0,-2560,0
6531,0,0,-113525
6532,0,0,-61651
6533,-41673,0,0
6534,0,0,0
6535,0,-235672,0
6536,-32955,0,0
6537,0,-426817,0
6538,0,-72767,0
6539,0,0,-174368
6540,0,0,0
6541,0,-50733,0
6542,0,-1,0
6543,0,0,0
6544,0,0,0
6545,331257,0,0
6546,0,0,0
6547,0,-321019,0
6548,0,-404902,0
6549,-228,0,0
6550,79387,0,0
6551,0,-181051,0
6552,0,0,-90074
6553,-19759,0,0
6554,0,0,0
6555,0,-336629,0
6556,-63135,0,0
6557,0,0,0
6558,-317,0,0
6559,0,0,0
6560,-18443,0,0
6561,0,0,0
6562,0,0,0
6563,0,0,0
6564,0,-5140,0
6565,0,0,0
6566,0,0,0
6567,0,0,0
6568,0,646,0
6569,7090,0,0
6570,-165505,0,0
6571,0,0,-109732
6572,0,0,0
6573,-41710,0,0
6574,0,368290,0
6575,-23021,0,0
6576,0,0,0
6577,0,0,0
6578,0,-1296,0
6579,0,0,0
6580,0,0,0
6581,0,0,0
6582,-20996,0,0
6583,0,0,-20041
6584,0,101599,0
6585,0,0,-24232
6586,-37658,0,0
6587,0,-314964,0
6588,0,0,0
6589,-72496,0,0
6590,0,0,-17755
6591,-121201,0,0
6592,47708,0,0
6593,0,0,-82786
6594,0,0,0
6595,0,0,0
6596,0,0,0
6597,0,0,0
6598,357244,0,0
6599,0,0,0
6600,0,-98870,0
6601,0,0,0
6602,0,0,-19498
6603,0,-509929,0
6604,0,0,0
6605,0,0,0
6606,0,-12009,0
6607,0,0,0
6608,0,0,0
6609,-18417,0,0
6610,0,0,0
6611,0,-816884,0
6612,0,0,0
6613,0,0,0
6614,0,0,0
6615,0,0,-4793
6616,0,-109149,0
6617,0,0,0
6618,0,0,0
6619,0,0,-44833
6620,0,-74508,0
6621,0,0,-10295
6622,0,87622,0
6623,0,-201428,0
6624,0,-104840,0
6625,0,0,-2214
6626,-181935,0,0
6627,-155786,0,0
6628,-116942,0,0
6629,0,66440,0
6630,0,0,0
6631,248,0,0
6632,0,-219536,0
6633,0,-454425,0
6634,-249,0,0
6635,-1,0,0
6636,0,0,0
6637,0,0,0
6638,0,0,0
6639,0,0,-9988
6640,-61804,0,0
6641,0,43221,0
6642,0,0,0
6643,0,0,0
6644,0,-408720,0
6645,0,0,0
6646,0,0,0
6647,0,0,0
6648,144501,0,0
6649,-65860,0,0
6650,0,0,0
6651,0,0,0
6652,0,0,0
6653,0,0,0
6654,0,-9293,0
6655,0,0,0
6656,0,0,0
6657,0,0,-24991
6658,0,0,0
6659,0,0,0
6660,0,0,-61800
6661,0,80680,0
6662,-116399,0,0
6663,0,0,0
6664,0,-743705,0
6665,0,0,0
6666,0,0,0
6667,-4335,0,0
6668,0,0,0
6669,-57766,0,0
6670,0,-40237,0
6671,0,0,0
6672,0,0,0
6673,0,0,0
6674,0,0,0
6675,0,0,0
6676,0,0,-21736
6677,0,0,0
6678,0,0,0
6679,-195185,0,0
6680,0,0,-13389
6681,0,-621107,0
6682,0,0,-148017
6683,135861,0,0
6684,0,0,0
6685,0,0,0
6686,-25396,0,0
6687,5675,0,0
6688,0,0,0
6689,836355,0,0
6690,0,335970,0
6691,0,-300004,0
6692,0,-248122,0
6693,-72724,0,0
6694,167238,0,0
6695,-956,0,0
6696,0,0,0
6697,0,0,0
6698,0,0,0
6699,30,0,0
6700,0,0,-25074
6701,0,0,0
6702,0,-1,0
6703,0,0,0
6704,-178242,0,0
6705,53505,0,0
6706,-25781,0,0
6707,0,0,0
6708,0,0,0
6709,0,386946,0
6710,-35622,0,0
6711,0,-386946,0
6712,0,0,0
6713,-36186,0,0
6714,-220834,0,0
6715,0,0,-81461
6716,0,-1,0
6717,0,0,-19349
6718,0,0,-5702
6719,0,0,0
6720,0,0,0
6721,0,0,0
6722,0,0,0
6723,0,-8761,0
6724,0,0,0
6725,0,-507956,0
6726,0,-816884,0
6727,0,0,-17404
6728,-23553,0,0
6729,0,0,0
6730,0,0,-102320
6731,7293,0,0
6732,0,0,0
6733,0,0,-15864
6734,0,-319458,0
6735,0,0,0
6736,0,-390229,0
6737,-7293,0,0
6738,0,0,0
6739,0,-569436,0
6740,0,58442,0
6741,0,0,0
6742,0,0,0
6743,0,0,0
6744,0,0,0
6745,0,0,0
6746,0,0,0
6747,0,0,-72534
6748,172764,0,0
6749,0,0,0
6750,0,388371,0
6751,0,0,-11256
6752,0,0,0
6753,0,0,-285850
6754,0,0,0
6755,0,0,-17664
6756,0,0,0
6757,0,0,0
6758,0,0,0
6759,0,0,0
6760,0,0,0
6761,0,0,0
6762,0,0,-21532
6763,0,296747,0
6764,0,0,-80118
6765,0,0,-43698
6766,16356,0,0
6767,0,0,0
6768,0,0,-78453
6769,0,124037,0
6770,0,0,0
6771,0,0,-136830
6772,0,-798,0
6773,0,0,-39053
6774,0,-368576,0
6775,0,0,0
6776,0,-188865,0
6777,0,0,-129236
6778,0,0,-70508
6779,0,-337407,0
6780,-2352,0,0
6781,0,0,0
6782,0,0,0
6783,0,0,-16651
6784,0,0,-31924
6785,0,0,-13618
6786,0,0,-105924
6787,0,16186,0
6788,0,0,0
6789,0,0,0
6790,0,0,0
6791,0,0,0
6792,-285377,0,0
6793,0,0,0
6794,0,0,0
6795,0,-343166,0
6796,-178620,0,0
6797,0,0,0
6798,0,0,0
6799,0,0,0
6800,0,0,0
6801,0,0,0
6802,0,0,-84593
6803,0,0,0
6804,0,0,0
6805,0,0,0
6806,-231848,0,0
6807,154267,0,0
6808,0,0,0
6809,0,0,0
6810,0,0,0
6811,0,-900738,0
6812,0,0,0
6813,-43600,0,0
6814,0,0,0
6815,0,0,-106847
6816,0,0,-32483
6817,0,0,-48534
6818,0,0,0
6819,0,-21795,0
6820,0,-37,0
6821,0,0,0
6822,0,-41052,0
6823,0,0,-179741
6824,0,0,0
6825,0,0,0
6826,0,0,0
6827,0,0,0
6828,0,0,0
6829,0,0,0
6830,0,0,0
6831,-646,0,0
6832,646,0,0
6833,0,0,0
6834,0,0,0
6835,0,0,0
6836,0,0,0
6837,0,0,-15047
6838,0,0,-4689
6839,0,0,0
6840,0,0,0
6841,0,0,-6938
6842,-278005,0,0
6843,-40143,0,0
6844,0,0,0
6845,0,-243635,0
6846,-84700,0,0
6847,0,0,0
6848,0,0,-45746
6849,0,-306851,0
6850,0,0,0
6851,0,0,0
6852,0,0,-61619
6853,0,0,-44552
6854,0,-549971,0
6855,0,0,0
6856,0,0,0
6857,102413,0,0
6858,0,0,0
6859,0,-264095,0
6860,0,0,-67044
6861,0,0,0
6862,0,0,0
6863,0,0,0
6864,-142147,0,0
6865,-39015,0,0
6866,-798,0,0
6867,0,0,0
6868,0,-644281,0
6869,0,0,0
6870,0,0,0
6871,0,0,-21834
6872,0,0,0
6873,0,0,-9823
6874,0,0,-295
6875,16268,0,0
6876,0,0,0
6877,0,0,0
6878,0,0,0
6879,0,0,0
6880,0,0,0
6881,0,0,0
6882,0,0,0
6883,-118313,0,0
6884,-5355,0,0
6885,0,0,-24378
6886,-77574,0,0
6887,0,0,0
6888,-3854,0,0
6889,0,0,-24929
6890,0,0,0
6891,-80795,0,0
6892,-21491,0,0
6893,-66136,0,0
6894,0,-293269,0
6895,-3531,0,0
6896,0,0,-62367
6897,51539,0,0
6898,0,0,0
6899,-29559,0,0
6900,0,0,0
6901,-56843,0,0
6902,-98492,0,0
6903,0,0,-47187
6904,0,0,0
6905,0,0,0
6906,-10749,0,0
6907,0,0,0
6908,104520,0,0
6909,0,-29891,0
6910,0,0,0
6911,0,0,0
6912,28158,0,0
6913,0,0,0
6914,0,-757378,0
6915,0,0,-33318
6916,0,0,-1793
6917,0,0,0
6918,0,0,0
6919,0,182581,0
6920,-244484,0,0
6921,0,0,0
6922,0,0,-84894
6923,0,-74946,0
6924,90114,0,0
6925,0,0,0
6926,0,0,0
6927,0,0,0
6928,30,0,0
6929,0,0,0
6930,0,-155145,0
6931,0,0,0
6932,0,0,0
6933,0,0,0
6934,-67509,0,0
6935,0,0,-21129
6936,0,0,0
6937,-145609,0,0
6938,-2513,0,0
6939,0,0,0
6940,0,0,0
6941,-122368,0,0
6942,0,0,0
6943,-132549,0,0
6944,0,0,-163372
6945,0,-10024,0
6946,0,0,0
6947,0,0,-47067
6948,0,0,-29089
6949,0,0,-18180
6950,0,3379,0
6951,0,0,0
6952,-55726,0,0
6953,0,0,-25883
6954,0,0,0
6955,-107390,0,0
6956,0,-274070,0
6957,0,0,0
6958,0,0,0
6959,0,0,0
6960,105551,0,0
6961,0,0,-23390
6962,0,0,0
6963,0,0,0
6964,0,-3379,0
6965,0,0,0
6966,0,0,0
6967,-382,0,0
6968,0,0,0
6969,0,0,0
6970,0,-6117,0
6971,0,0,-83517
6972,0,-588614,0
6973,0,0,0
6974,0,0,-1553
6975,0,0,0
6976,-13027,0,0
6977,0,0,0
6978,0,0,0
6979,0,0,0
6980,0,0,0
6981,0,0,0
6982,0,136169,0
6983,0,0,-36612
6984,0,0,0
6985,-136107,0,0
6986,-28590,0,0
6987,-58385,0,0
6988,58494,0,0
6989,0,0,0
6990,-98723,0,0
6991,41075,0,0
6992,0,-132200,0
6993,0,2206,0
6994,0,0,-106320
6995,74742,0,0
6996,0,0,0
6997,0,-142711,0
6998,0,0,0
6999,136545,0,0
7000,0,-11914,0
7001,0,0,-23671
7002,0,286089,0
7003,-175493,0,0
7004,0,0,0
7005,0,-126387,0
7006,0,0,0
7007,0,0,0
7008,-62870,0,0
7009,-44002,0,0
7010,0,0,0
7011,0,0,-74753
7012,0,0,0
7013,0,0,-69454
7014,0,-451574,0
7015,-6448,0,0
7016,0,0,0
7017,0,0,0
7018,0,0,-87064
7019,0,0,-15621
7020,0,0,-21396
7021,0,-445061,0
7022,76960,0,0
7023,0,0,0
7024,-13549,0,0
7025,0,0,0
7026,0,0,0
7027,0,0,0
7028,0,0,-239230
7029,0,-433035,0
7030,0,0,0
7031,0,0,0
7032,0,0,0
7033,0,0,0
7034,0,0,-18647
7035,0,-600364,0
7036,0,0,0
7037,0,0,-26550
7038,0,-227090,0
7039,0,0,-155971
7040,0,-384235,0
7041,0,0,0
7042,0,0,0
7043,-38949,0,0
7044,-59599,0,0
7045,0,0,-8629
7046,-82723,0,0
7047,0,-827202,0
7048,0,0,0
7049,0,-633524,0
7050,0,0,-10089
7051,0,-302304,0
7052,169998,0,0
7053,0,0,-57743
7054,0,0,0
7055,0,0,0
7056,0,0,0
7057,0,0,0
7058,0,-6104,0
7059,0,0,-10264
7060,0,0,0
7061,0,0,0
7062,0,0,0
7063,0,0,0
7064,0,-836964,0
7065,0,0,0
7066,0,0,0
7067,0,0,-4854
7068,0,0,0
7069,0,0,0
7070,0,0,0
7071,0,0,0
7072,-159683,0,0
7073,0,0,0
7074,9762,0,0
7075,0,0,0
7076,0,-98998,0
7077,0,0,0
7078,0,0,0
7079,0,0,0
7080,-9762,0,0
7081,0,0,0
7082,0,0,0
7083,81747,0,0
7084,0,-482714,0
7085,71815,0,0
7086,0,0,0
7087,0,0,0
7088,0,-22,0
7089,0,-565,0
7090,0,0,0
7091,0,0,0
7092,113093,0,0
7093,0,0,0
7094,-32533,0,0
7095,0,0,0
7096,0,0,0
7097,0,0,0
7098,0,0,0
7099,-22,0,0
7100,0,836964,0
7101,22,0,0
7102,0,-101152,0
7103,0,0,0
7104,0,0,-28068
7105,-20027,0,0
7106,0,0,0
7107,0,0,-138958
7108,0,0,-3895
7109,0,0,0
7110,0,-427479,0
7111,0,0,-31401
7112,0,-98139,0
7113,0,0,0
7114,-102880,0,0
7115,0,0,0
7116,0,0,0
7117,0,0,-65290
7118,-6784,0,0
7119,0,0,-75486
7120,-76938,0,0
7121,0,428381,0
7122,-96096,0,0
7123,0,0,0
7124,0,-204790,0
7125,0,-104396,0
7126,0,0,0
7127,0,0,-40005
7128,-17671,0,0
7129,0,0,0
7130,0,0,0
7131,0,0,-11035
7132,0,0,0
7133,0,-53788,0
7134,0,-270606,0
7135,0,0,0
7136,0,0,-26776
7137,-16254,0,0
7138,0,0,0
7139,0,0,0
7140,-98306,0,0
7141,0,0,0
7142,-17831,0,0
7143,0,0,0
7144,0,-280854,0
7145,0,0,-26253
7146,0,-424849,0
7147,0,435146,0
7148,0,-830858,0
7149,0,0,0
7150,0,0,0
7151,0,0,-52864
7152,0,0,0
7153,-97007,0,0
7154,0,0,0
7155,0,0,0
7156,0,0,0
7157,0,294311,0
7158,0,0,-27928
7159,0,0,0
7160,0,0,-9606
7161,0,52346,0
7162,0,0,0
7163,0,0,0
7164,29793,0,0
7165,0,-388792,0
7166,-83842,0,0
7167,0,0,-21123
7168,0,0,-41635
7169,2511,0,0
7170,-72354,0,0
7171,0,0,0
7172,0,0,0
7173,0,-295051,0
7174,0,-707197,0
7175,0,0,0
7176,0,0,-44019
7177,0,0,0
7178,0,0,0
7179,-43706,0,0
7180,0,-319290,0
7181,58443,0,0
7182,0,0,-58684
7183,0,11,0
7184,-109499,0,0
7185,0,-252851,0
7186,0,0,0
7187,0,0,0
7188,0,0,0
7189,0,0,0
7190,0,0,0
7191,0,0,-35193
7192,0,-294198,0
7193,0,0,-3340
7194,0,0,0
7195,-64775,0,0
7196,0,0,-29297
7197,0,0,0
7198,-92665,0,0
7199,0,0,0
7200,0,0,-7735
7201,-124176,0,0
7202,0,0,0
7203,0,0,0
7204,0,-470077,0
7205,0,0,0
7206,0,0,0
7207,0,0,0
7208,-67450,0,0
7209,0,-362713,0
7210,29484,0,0
7211,0,0,0
7212,-238799,0,0
7213,0,0,0
7214,0,0,0
7215,14889,0,0
7216,-75466,0,0
7217,0,0,0
7218,0,0,0
7219,0,0,0
7220,-65021,0,0
7221,0,-771520,0
7222,0,0,0
7223,0,0,0
7224,-34622,0,0
7225,0,0,0
7226,7957,0,0
7227,22307,0,0
7228,0,0,0
7229,0,0,-20936
7230,0,0,0
7231,0,0,0
7232,0,0,0
7233,0,0,0
7234,0,0,0
7235,0,0,0
7236,0,0,-12691
7237,30445,0,0
7238,-17116,0,0
7239,0,0,0
7240,0,0,0
7241,0,0,0
7242,-33626,0,0
7243,0,-574463,0
7244,0,-271684,0
7245,15269,0,0
7246,0,0,-78906
7247,0,-452067,0
7248,-41649,0,0
7249,0,0,-48292
7250,0,0,0
7251,0,0,-19701
7252,0,0,0
7253,0,0,0
7254,-12720,0,0
7255,0,0,-17482
7256,-28016,0,0
7257,0,0,0
7258,0,0,-133706
7259,0,-519879,0
7260,0,0,0
7261,0,0,0
7262,-170733,0,0
7263,0,0,-54635
