iteration,operator_0,operator_1,operator_2,operator_3,operator_4,operator_5,operator_6
5141,0,-10131,0,0,0,0,0
5142,0,0,0,0,0,0,0
5143,0,0,0,0,-45493557,0,0
5144,0,0,0,0,0,0,0
5145,0,0,0,0,0,0,0
5146,0,0,0,0,0,88137,0
5147,0,0,0,0,-45836232,0,0
5148,0,-8140,0,0,0,0,0
5149,0,0,0,0,0,0,0
5150,0,0,0,0,-45828092,0,0
5151,0,0,0,0,0,0,0
5152,0,0,0,0,-45924811,0,0
5153,0,0,0,-46068235,0,0,0
5154,0,0,0,-46069269,0,0,0
5155,0,0,0,0,0,0,0
5156,0,0,0,0,0,-46069269,0
5157,0,0,0,0,0,-46200068,0
5158,0,-10300,0,0,0,0,0
5159,0,0,0,0,0,-46323064,0
5160,-280153,0,0,0,0,0,0
5161,0,0,0,0,0,-45650515,0
5162,-72028,0,0,0,0,0,0
5163,-132872,0,0,0,0,0,0
5164,-144368,0,0,0,0,0,0
5165,-70434,0,0,0,0,0,0
5166,-86587,0,0,0,0,0,0
5167,0,0,-1,0,0,0,0
5168,0,0,0,0,0,0,0
5169,0,0,-46067,0,0,0,0
5170,0,0,0,0,0,-45428016,0
5171,-20707,0,0,0,0,0,0
5172,0,0,0,0,0,0,0
5173,-98821,0,0,0,0,0,0
5174,-63217,0,0,0,0,0,0
5175,0,0,-3135,0,0,0,0
5176,-161867,0,0,0,0,0,0
5177,0,0,0,0,0,0,0
5178,0,0,0,0,0,0,0
5179,-124430,0,0,0,0,0,0
5180,0,0,0,0,0,0,0
5181,-3222,0,0,0,0,0,0
5182,0,0,0,0,0,266467,0
5183,0,0,0,0,0,-44866485,0
5184,0,-34573,0,0,0,0,0
5185,0,0,0,0,0,0,0
5186,0,0,0,0,0,665277,0
5187,-253861,0,0,0,0,0,0
5188,0,-378560,0,0,0,0,0
5189,0,0,0,0,0,-954,0
5190,-208328,0,0,0,0,0,0
5191,0,0,0,0,0,0,0
5192,0,0,0,0,0,0,0
5193,0,-65972,0,0,0,0,0
5194,0,0,0,0,0,0,0
5195,0,76237,0,0,0,0,0
5196,0,0,0,0,-45335792,0,0
5197,0,-12649,0,0,0,0,0
5198,0,-30640,0,0,0,0,0
5199,0,0,0,0,0,0,0
5200,0,0,0,0,0,0,0
5201,0,0,0,0,0,0,0
5202,0,0,0,0,0,-45196140,0
5203,0,0,0,0,0,-2849,0
5204,0,0,0,0,-44896459,0,0
5205,-29178,0,0,0,0,0,0
5206,-147747,0,0,0,0,0,0
5207,0,0,0,0,0,0,0
5208,0,0,0,0,0,0,0
5209,0,4687,0,0,0,0,0
5210,0,-256139,0,0,0,0,0
5211,0,-6641,0,0,0,0,0
5212,0,0,0,0,0,0,0
5213,0,0,0,0,0,0,0
5214,-203504,0,0,0,0,0,0
5215,-8163,0,0,0,0,0,0
5216,0,-60858,0,0,0,0,0
5217,0,0,0,0,-44568624,0,0
5218,-113322,0,0,0,0,0,0
5219,0,0,0,0,0,0,0
5220,0,0,0,0,0,0,-44573082
5221,0,0,0,0,0,0,0
5222,0,0,0,0,0,-44573082,0
5223,-1,0,0,0,0,0,0
5224,0,0,0,-44573081,0,0,0
5225,0,0,0,0,0,0,0
5226,0,0,0,0,0,-44709892,0
5227,0,0,0,0,0,-60322,0
5228,0,4113,0,0,0,0,0
5229,-142346,0,0,0,0,0,0
5230,0,0,0,0,0,0,0
5231,0,0,0,0,0,0,0
5232,0,0,0,-44401080,0,0,0
5233,0,-7500,0,0,0,0,0
5234,0,0,0,0,0,0,0
5235,0,0,0,0,0,0,0
5236,0,0,0,0,0,0,0
5237,38362,0,0,0,0,0,0
5238,0,-5845,0,0,0,0,0
5239,49622,0,0,0,0,0,0
5240,0,0,0,0,0,0,0
5241,0,0,0,0,0,0,0
5242,0,0,0,0,0,0,0
5243,0,0,0,0,0,0,0
5244,0,0,0,0,0,0,0
5245,0,15730,0,0,0,0,0
5246,0,21112,0,0,0,0,0
5247,0,0,0,0,0,-40540525,0
5248,0,-8,0,0,0,0,0
5249,0,0,0,0,0,0,0
5250,0,0,0,0,0,0,0
5251,0,0,0,0,0,0,0
5252,0,0,0,0,0,0,0
5253,0,65458,0,0,0,0,0
5254,-1136,0,0,0,0,0,0
5255,0,0,0,0,0,0,0
5256,0,-33459,0,0,0,0,0
5257,0,0,0,0,0,0,0
5258,-31137,0,0,0,0,0,0
5259,-9343,0,0,0,0,0,0
5260,-76015,0,0,0,0,0,0
5261,0,0,0,0,0,0,0
5262,0,0,0,0,0,0,0
5263,0,0,0,0,0,-40454885,0
5264,14305,0,0,0,0,0,0
5265,0,0,0,0,0,0,0
5266,0,0,0,0,0,0,0
5267,0,193603,0,0,0,0,0
5268,0,0,0,0,0,0,0
5269,0,0,0,0,0,693094,0
5270,-60699,0,0,0,0,0,0
5271,0,0,0,0,0,39679,0
5272,0,0,0,0,0,-41334867,0
5273,0,0,0,0,0,0,0
5274,0,-706399,0,0,0,0,0
5275,0,0,-6005,0,0,0,0
5276,0,0,0,0,0,573412,0
5277,0,0,0,0,0,0,0
5278,-1,0,0,0,0,0,0
5279,0,-37680,0,0,0,0,0
5280,0,0,0,0,0,0,0
5281,0,0,0,0,0,0,0
5282,0,-4351,0,0,0,0,0
5283,-123819,0,0,0,0,0,0
5284,0,0,0,0,0,0,0
5285,0,0,0,0,0,-41030024,0
5286,-1221,0,0,0,0,0,0
5287,0,0,0,-41028803,0,0,0
5288,0,0,0,0,0,0,0
5289,0,0,0,0,0,0,0
5290,0,0,0,0,0,0,0
5291,0,0,0,0,0,1319241,0
5292,0,0,0,0,0,0,0
5293,0,0,0,0,0,0,0
5294,-3922,0,0,0,0,0,0
5295,0,0,0,0,0,0,0
5296,-1058,0,0,0,0,0,0
5297,0,0,0,-42343064,0,0,0
5298,0,-425048,0,0,0,0,0
5299,0,0,0,0,0,0,0
5300,0,0,0,0,0,16538,0
5301,-177521,0,0,0,0,0,0
5302,22545,0,0,0,0,0,0
5303,0,0,0,0,0,0,0
5304,0,0,0,0,0,0,0
5305,0,0,0,0,0,0,0
5306,-42373,0,0,0,0,0,0
5307,0,-18855,0,0,0,0,0
5308,-23263,0,0,0,0,0,0
5309,82407,0,0,0,0,0,0
5310,0,0,0,0,0,0,0
5311,0,92356,0,0,0,0,0
5312,-24661,0,0,0,0,0,0
5313,0,0,0,0,0,0,0
5314,0,0,0,-41845189,0,0,0
5315,193047,0,0,0,0,0,0
5316,0,33818,0,0,0,0,0
5317,0,0,0,0,0,0,0
5318,0,0,0,0,0,0,0
5319,0,-333827,0,0,0,0,0
5320,0,0,0,0,0,0,0
5321,-21299,0,0,0,0,0,0
5322,-206257,0,0,0,0,0,0
5323,0,0,0,0,0,0,0
5324,26346,0,0,0,0,0,0
5325,-37131,0,0,0,0,0,0
5326,0,0,0,0,0,0,0
5327,-4794,0,0,0,0,0,0
5328,-16538,0,0,0,0,0,0
5329,0,0,0,0,-41478554,0,0
5330,-52799,0,0,0,0,0,0
5331,0,0,0,0,0,0,0
5332,96784,0,0,0,0,0,0
5333,0,0,0,0,0,0,0
5334,-21112,0,0,0,0,0,0
5335,58499,0,0,0,0,0,0
5336,0,-23310,0,0,0,0,0
5337,0,0,0,0,0,0,0
5338,-38379,0,0,0,0,0,0
5339,0,0,0,0,-41498237,0,0
5340,0,0,0,0,0,0,-41498237
5341,0,0,0,0,0,0,0
5342,0,0,0,0,0,0,0
5343,0,0,0,0,0,-41498237,0
5344,0,0,0,0,0,0,0
5345,0,0,0,0,0,0,0
5346,0,0,0,0,0,0,0
5347,0,0,0,0,0,0,0
5348,0,0,0,0,0,847747,0
5349,0,0,0,0,0,-42345984,0
5350,0,0,0,0,0,-42345984,0
5351,0,0,0,0,0,-42345984,0
5352,0,0,0,0,0,-42345984,0
5353,0,0,0,0,0,0,0
5354,-35245,0,0,0,0,0,0
5355,0,0,0,0,0,40237,0
5356,0,0,0,0,0,0,0
5357,0,0,0,0,0,952580,0
5358,-16472,0,0,0,0,0,0
5359,0,-726478,0,0,0,0,0
5360,0,0,0,0,0,-42560606,0
5361,-2040,0,0,0,0,0,0
5362,0,0,0,0,0,0,0
5363,0,0,0,0,0,0,0
5364,0,0,0,0,0,0,0
5365,0,5980,0,0,0,0,0
5366,0,0,0,0,0,0,0
5367,0,-10846,0,0,0,0,0
5368,0,0,0,0,0,0,0
5369,0,0,0,0,0,0,0
5370,0,0,0,0,0,0,0
5371,0,0,0,0,0,0,0
5372,-20267,0,0,0,0,0,0
5373,0,0,0,0,0,0,0
5374,0,0,0,0,0,0,0
5375,-47016,0,0,0,0,0,0
5376,0,0,0,0,0,-42486417,0
5377,0,0,0,0,0,0,0
5378,0,0,0,0,0,0,0
5379,0,0,0,0,0,0,0
5380,0,0,0,0,0,0,0
5381,0,0,0,0,0,-42486417,0
5382,0,0,0,0,0,0,0
5383,0,0,0,0,0,0,0
5384,0,0,0,0,0,0,-42486417
5385,-16969,0,0,0,0,0,0
5386,0,0,0,0,0,0,0
5387,0,0,0,0,0,0,0
5388,0,0,0,0,0,0,0
5389,108620,0,0,0,0,0,0
5390,0,0,0,0,0,0,0
5391,0,0,0,0,0,0,0
5392,0,0,0,0,0,0,-42578068
5393,0,0,0,0,0,0,0
5394,0,0,0,0,0,0,0
5395,-1090,0,0,0,0,0,0
5396,0,0,0,0,0,0,0
5397,-40292,0,0,0,0,0,0
5398,0,0,0,0,0,-42536686,0
5399,0,49572,0,0,0,0,0
5400,0,0,0,0,0,0,0
5401,0,0,0,0,0,0,0
5402,0,0,0,0,0,0,0
5403,0,0,0,0,0,0,0
5404,0,0,0,0,0,0,0
5405,0,0,0,0,0,0,0
5406,0,-61320,0,0,0,0,0
5407,0,0,0,0,0,0,0
5408,0,0,0,0,0,0,0
5409,0,0,0,0,0,0,0
5410,0,0,0,0,0,0,0
5411,0,0,0,0,0,0,0
5412,0,0,0,0,0,0,0
5413,0,0,0,0,0,0,0
5414,0,0,0,0,0,116532,0
5415,0,0,0,0,0,0,0
5416,0,0,0,0,0,0,0
5417,0,0,0,0,-42641470,0,0
5418,-1221,0,0,0,0,0,0
5419,30372,0,0,0,0,0,0
5420,0,0,0,0,0,0,0
5421,-13361,0,0,0,0,0,0
5422,0,0,0,0,0,0,0
5423,0,0,0,0,0,0,-42657260
5424,0,0,0,0,0,0,0
5425,-84494,0,0,0,0,0,0
5426,0,0,0,0,0,0,0
5427,19660,0,0,0,0,0,0
5428,0,33650,0,0,0,0,0
5429,0,0,0,0,0,0,0
5430,-81929,0,0,0,0,0,0
5431,10846,0,0,0,0,0,0
5432,-15382,0,0,0,0,0,0
5433,0,-8733,0,0,0,0,0
5434,6004,0,0,0,0,0,0
5435,-70053,0,0,0,0,0,0
5436,0,-573412,0,0,0,0,0
5437,0,24797,0,0,0,0,0
5438,0,0,0,0,-41918214,0,0
5439,0,0,0,0,0,0,0
5440,0,0,0,0,0,0,0
5441,-1828,0,0,0,0,0,0
5442,0,0,0,0,0,114746,0
5443,0,0,0,0,0,0,-42031132
5444,0,0,0,0,0,0,0
5445,50446,0,0,0,0,0,0
5446,0,-114746,0,0,0,0,0
5447,0,0,0,0,0,0,0
5448,-9384,0,0,0,0,0,0
5449,0,0,0,0,0,0,0
5450,0,0,0,0,0,0,0
5451,0,0,0,0,0,0,0
5452,0,0,0,0,0,0,0
5453,0,0,0,0,0,0,0
5454,0,-23188,0,0,0,0,0
5455,0,0,0,0,0,-41934260,0
5456,0,0,0,0,-41934260,0,0
5457,0,0,0,0,0,-41934260,0
5458,0,0,0,0,0,0,0
5459,0,0,0,0,0,-41934260,0
5460,-43854,0,0,0,0,0,0
5461,-28909,0,0,0,0,0,0
5462,0,0,0,0,0,0,0
5463,0,0,0,0,0,792542,0
5464,-3233,0,0,0,0,0,0
5465,0,0,0,0,0,0,0
5466,0,0,0,0,-42650806,0,0
5467,0,0,0,0,0,0,0
5468,0,0,0,0,-42650806,0,0
5469,0,0,0,0,0,0,0
5470,0,0,0,0,0,0,0
5471,0,0,0,0,0,-42650806,0
5472,0,0,0,0,0,0,0
5473,0,0,0,0,0,0,0
5474,0,0,0,0,0,0,-42650806
5475,0,0,0,0,0,635796,0
5476,-20659,0,0,0,0,0,0
5477,0,0,0,0,0,0,0
5478,0,0,0,0,0,0,0
5479,-51080,0,0,0,0,0,0
5480,91837,0,0,0,0,0,0
5481,0,0,0,0,0,0,0
5482,0,0,0,0,0,0,0
5483,-3130,0,0,0,0,0,0
5484,-18767,0,0,0,0,0,0
5485,0,0,0,-43284803,0,0,0
5486,0,0,0,0,0,-43284803,0
5487,0,0,0,0,0,0,0
5488,0,0,0,0,-43284803,0,0
5489,-3018,0,0,0,0,0,0
5490,-37959,0,0,0,0,0,0
5491,11498,0,0,0,0,0,0
5492,0,954,0,0,0,0,0
5493,-1490,0,0,0,0,0,0
5494,0,0,0,0,0,0,0
5495,0,0,0,0,0,0,0
5496,26398,0,0,0,0,0,0
5497,0,0,0,0,0,0,0
5498,-29721,0,0,0,0,0,0
5499,0,-295454,0,0,0,0,0
5500,-2692,0,0,0,0,0,0
5501,-31328,0,0,0,0,0,0
5502,0,0,0,0,0,0,-42921991
5503,0,0,0,0,0,0,0
5504,0,0,0,0,0,0,-42921991
5505,0,0,0,0,0,-42921991,0
5506,0,0,0,0,0,0,0
5507,0,0,0,0,0,0,0
5508,0,0,0,0,0,0,0
5509,0,0,0,0,-42921991,0,0
5510,-98803,0,0,0,0,0,0
5511,0,0,0,0,0,0,0
5512,0,-14601,0,0,0,0,0
5513,0,0,0,0,0,0,0
5514,0,0,0,0,0,0,0
5515,0,0,0,-42808587,0,0,0
5516,-79635,0,0,0,0,0,0
5517,0,0,0,0,0,0,0
5518,-43189,0,0,0,0,0,0
5519,28524,0,0,0,0,0,0
5520,0,0,0,0,0,0,0
5521,0,0,0,0,0,533954,0
5522,0,-19315,0,0,0,0,0
5523,0,0,0,0,0,0,0
5524,0,0,0,0,0,-43228926,0
5525,0,0,0,0,0,0,0
5526,0,0,0,0,0,0,0
5527,0,0,0,0,0,0,0
5528,0,0,0,0,0,0,0
5529,0,-15281,0,0,0,0,0
5530,0,0,0,0,0,0,0
5531,-184097,0,0,0,0,0,0
5532,0,0,0,-43029548,0,0,0
5533,0,0,0,0,0,0,0
5534,0,92058,0,0,0,0,0
5535,0,0,0,0,0,0,0
5536,0,-506007,0,0,0,0,0
5537,0,0,0,0,0,0,0
5538,0,0,0,-42615599,0,0,0
5539,0,0,0,0,0,0,0
5540,-17493,0,0,0,0,0,0
5541,0,0,0,0,0,0,0
5542,-2647,0,0,0,0,0,0
5543,0,0,0,0,0,0,0
5544,0,0,0,0,0,0,0
5545,0,-299726,0,0,0,0,0
5546,820,0,0,0,0,0,0
5547,0,0,0,0,0,0,0
5548,0,-5965,0,0,0,0,0
5549,61972,0,0,0,0,0,0
5550,0,0,0,0,0,64063,0
5551,-49784,0,0,0,0,0,0
5552,0,0,0,0,0,0,-42366839
5553,0,0,0,0,0,0,0
5554,-49177,0,0,0,0,0,0
5555,0,426,0,0,0,0,0
5556,0,0,0,0,0,0,0
5557,42235,0,0,0,0,0,0
5558,0,0,0,0,0,0,0
5559,0,0,0,0,0,92067,0
5560,0,-11227,0,0,0,0,0
5561,0,0,0,0,0,0,0
5562,0,0,0,0,0,0,0
5563,0,0,0,0,0,0,0
5564,0,0,0,0,-42441163,0,0
5565,0,-43304,0,0,0,0,0
5566,0,0,0,0,0,0,0
5567,0,-398989,0,0,0,0,0
5568,0,-249586,0,0,0,0,0
5569,-27031,0,0,0,0,0,0
5570,0,0,0,0,-41722253,0,0
5571,-24559,0,0,0,0,0,0
5572,0,0,0,-41697694,0,0,0
5573,0,0,0,-41697694,0,0,0
5574,44105,0,0,0,0,0,0
5575,-31730,0,0,0,0,0,0
5576,0,0,0,0,0,146036,0
5577,1594,0,0,0,0,0,0
5578,0,0,0,0,0,0,0
5579,0,0,0,0,0,373599,0
5580,89575,0,0,0,0,0,0
5581,57276,0,0,0,0,0,0
5582,0,0,0,0,0,0,0
5583,0,0,0,0,0,0,0
5584,0,0,0,0,0,0,0
5585,0,0,0,0,0,0,0
5586,0,0,0,0,0,0,0
5587,0,0,0,0,0,0,0
5588,0,0,0,0,0,-42378149,0
5589,-16875,0,0,0,0,0,0
5590,0,-2563,0,0,0,0,0
5591,0,0,0,0,0,0,0
5592,0,0,0,0,0,0,0
5593,-4327,0,0,0,0,0,0
5594,51533,0,0,0,0,0,0
5595,0,0,0,0,0,0,0
5596,0,0,0,0,0,0,-42405917
5597,-50226,0,0,0,0,0,0
5598,0,0,0,0,0,0,0
5599,0,0,0,0,-42355691,0,0
5600,0,0,0,0,0,284219,0
5601,0,0,0,0,0,-42639910,0
5602,0,0,0,0,0,0,0
5603,0,-361717,0,0,0,0,0
5604,0,0,0,0,0,808976,0
5605,-87771,0,0,0,0,0,0
5606,0,0,0,0,0,-31565,0
5607,0,0,0,0,0,0,0
5608,0,0,0,0,0,-42967833,0
5609,-43255,0,0,0,0,0,0
5610,0,0,0,0,0,0,0
5611,0,0,0,0,0,-42924578,0
5612,0,0,0,0,0,0,0
5613,0,-221221,0,0,0,0,0
5614,0,0,0,0,0,0,0
5615,0,-108276,0,0,0,0,0
5616,0,0,0,0,0,0,0
5617,0,0,0,0,0,151313,0
5618,0,0,0,0,0,585223,0
5619,0,0,0,0,0,0,0
5620,0,0,0,0,-43331617,0,0
5621,-125190,0,0,0,0,0,0
5622,0,0,0,0,0,0,0
5623,0,0,0,0,0,0,0
5624,0,-761835,0,0,0,0,0
5625,0,0,0,0,0,555299,0
5626,19309,0,0,0,0,0,0
5627,-113440,0,0,0,0,0,0
5628,0,0,0,0,0,0,0
5629,0,0,0,0,0,0,0
5630,0,0,0,0,0,0,0
5631,-75252,0,0,0,0,0,0
5632,0,-641439,0,0,0,0,0
5633,0,-70228,0,0,0,0,0
5634,0,0,0,0,0,0,0
5635,0,0,0,0,0,0,0
5636,-55462,0,0,0,0,0,0
5637,0,0,0,-42063379,0,0,0
5638,0,0,0,0,0,0,0
5639,0,0,0,0,0,0,0
5640,0,0,0,0,0,128927,0
5641,-21299,0,0,0,0,0,0
5642,6880,0,0,0,0,0,0
5643,0,0,0,0,0,0,0
5644,0,0,0,0,0,0,0
5645,-146687,0,0,0,0,0,0
5646,0,0,0,0,0,0,0
5647,0,0,0,-42031200,0,0,0
5648,0,0,0,0,0,554922,0
5649,-40345,0,0,0,0,0,0
5650,0,65778,0,0,0,0,0
5651,0,0,0,0,0,0,0
5652,0,0,0,0,0,0,0
5653,0,0,0,0,0,0,0
5654,0,0,0,0,0,0,0
5655,0,0,0,0,0,0,0
5656,-52009,0,0,0,0,0,0
5657,0,-12801,0,0,0,0,0
5658,-80111,0,0,0,0,0,0
5659,0,0,0,0,0,0,0
5660,0,-4141,0,0,0,0,0
5661,0,0,0,0,0,0,0
5662,40238,0,0,0,0,0,0
5663,0,0,0,0,0,-42502731,0
5664,-18333,0,0,0,0,0,0
5665,12374,0,0,0,0,0,0
5666,0,26453,0,0,0,0,0
5667,0,0,0,0,0,0,0
5668,0,0,0,0,0,-42523225,0
5669,0,0,0,0,0,0,0
5670,0,0,0,0,0,0,0
5671,0,0,0,0,0,0,0
5672,0,0,0,0,0,0,0
5673,-51091,0,0,0,0,0,0
5674,0,0,0,0,904991,0,0
5675,0,0,0,0,0,-43377125,0
5676,49250,0,0,0,0,0,0
5677,59716,0,0,0,0,0,0
5678,0,0,0,0,0,0,0
5679,84781,0,0,0,0,0,0
5680,0,0,0,0,0,0,0
5681,0,0,0,0,0,0,0
5682,-59716,0,0,0,0,0,0
5683,0,0,0,0,0,142764,0
5684,14823,0,0,0,0,0,0
5685,0,0,0,0,0,-21365,0
5686,0,0,0,0,-43647378,0,0
5687,-110811,0,0,0,0,0,0
5688,-46349,0,0,0,0,0,0
5689,-35154,0,0,0,0,0,0
5690,-6077,0,0,0,0,0,0
5691,0,0,0,0,0,0,0
5692,0,0,0,0,0,0,0
5693,0,0,0,0,0,0,0
5694,70991,0,0,0,0,0,0
5695,-108321,0,0,0,0,0,0
5696,0,0,0,0,0,0,0
5697,0,-600650,0,0,0,0,0
5698,0,0,0,0,0,0,0
5699,0,-432528,0,0,0,0,0
5700,0,-6858,0,0,0,0,0
5701,0,0,0,0,0,0,0
5702,-9690,0,0,0,0,0,0
5703,-61641,0,0,0,0,0,0
5704,0,0,0,0,0,0,0
5705,0,0,0,-42300290,0,0,0
5706,-3033,0,0,0,0,0,0
5707,-112393,0,0,0,0,0,0
5708,-72759,0,0,0,0,0,0
5709,0,-9571,0,0,0,0,0
5710,0,-4024,0,0,0,0,0
5711,-500,0,0,0,0,0,0
5712,0,-5614,0,0,0,0,0
5713,63938,0,0,0,0,0,0
5714,-13276,0,0,0,0,0,0
5715,0,7500,0,0,0,0,0
5716,-50737,0,0,0,0,0,0
5717,0,0,0,0,0,0,0
5718,0,0,0,0,0,0,0
5719,394952,0,0,0,0,0,0
5720,-24199,0,0,0,0,0,0
5721,0,0,0,0,0,1262875,0
5722,0,0,0,0,0,0,0
5723,-5920,0,0,0,0,0,0
5724,0,0,0,0,0,0,0
5725,0,0,0,0,0,0,0
5726,0,0,0,0,0,0,0
5727,0,0,0,0,0,-43727529,0
5728,0,0,0,0,0,104289,0
5729,0,0,0,0,0,278588,0
5730,0,0,0,0,0,0,-44110406
5731,-25729,0,0,0,0,0,0
5732,0,0,0,0,0,0,0
5733,-143546,0,0,0,0,0,0
5734,0,58578,0,0,0,0,0
5735,0,-278588,0,0,0,0,0
5736,0,9548,0,0,0,0,0
5737,31986,0,0,0,0,0,0
5738,0,0,0,0,0,-760,0
5739,0,-35,0,0,0,0,0
5740,0,0,0,0,-43862055,0,0
5741,0,0,0,0,0,0,0
5742,0,0,0,0,0,-43728942,0
5743,-155468,0,0,0,0,0,0
5744,0,0,0,0,0,458532,0
5745,-74342,0,0,0,0,0,0
5746,-1227,0,0,0,0,0,0
5747,53237,0,0,0,0,0,0
5748,0,-12728,0,0,0,0,0
5749,0,0,-4572,0,0,0,0
5750,0,-6113,0,0,0,0,0
5751,0,0,0,0,0,0,0
5752,0,0,0,0,0,0,0
5753,0,0,0,0,0,0,0
5754,0,0,0,0,0,-44423165,0
5755,-36067,0,0,0,0,0,0
5756,0,0,0,0,0,0,0
5757,0,-11498,0,0,0,0,0
5758,-47132,0,0,0,0,0,0
5759,0,0,0,0,0,0,0
5760,0,0,0,0,0,0,0
5761,122209,0,0,0,0,0,0
5762,-39446,0,0,0,0,0,0
5763,0,0,0,0,0,0,0
5764,0,14506,0,0,0,0,0
5765,0,0,0,0,0,61769,0
5766,-103475,0,0,0,0,0,0
5767,837,0,0,0,0,0,0
5768,0,0,0,0,0,0,0
5769,-16836,0,0,0,0,0,0
5770,0,0,0,0,0,0,-44401542
5771,-97652,0,0,0,0,0,0
5772,32410,0,0,0,0,0,0
5773,-1972,0,0,0,0,0,0
5774,0,0,0,0,0,0,0
5775,-21640,0,0,0,0,0,0
5776,0,0,0,0,0,0,0
5777,0,47382,0,0,0,0,0
5778,0,0,0,0,0,0,0
5779,0,-87927,0,0,0,0,0
5780,188,0,0,0,0,0,0
5781,0,15943,0,0,0,0,0
5782,-7789,0,0,0,0,0,0
5783,0,0,0,0,-44391806,0,0
5784,-80269,0,0,0,0,0,0
5785,0,0,0,0,0,0,0
5786,0,0,0,0,0,0,0
5787,0,0,0,0,0,587842,0
5788,-238305,0,0,0,0,0,0
5789,-86640,0,0,0,0,0,0
5790,336,0,0,0,0,0,0
5791,0,0,0,0,0,0,0
5792,0,0,0,0,0,0,0
5793,-75374,0,0,0,0,0,0
5794,-4486,0,0,0,0,0,0
5795,0,0,0,0,0,0,0
5796,0,0,0,0,0,0,0
5797,-46635,0,0,0,0,0,0
5798,-83553,0,0,0,0,0,0
5799,0,0,0,0,0,0,0
5800,0,0,0,0,0,0,0
5801,0,0,0,0,0,0,0
5802,0,0,0,0,0,0,0
5803,0,0,0,0,0,0,0
5804,0,0,0,0,0,0,0
5805,0,0,0,0,0,-44158473,0
5806,-21745,0,0,0,0,0,0
5807,-125522,0,0,0,0,0,0
5808,9232,0,0,0,0,0,0
5809,0,0,0,0,0,0,0
5810,0,0,0,0,0,0,0
5811,0,0,0,0,0,-47752,0
5812,-187521,0,0,0,0,0,0
5813,0,-1725,0,0,0,0,0
5814,-84647,0,0,0,0,0,0
5815,12649,0,0,0,0,0,0
5816,0,0,0,0,0,771146,0
5817,37954,0,0,0,0,0,0
5818,0,0,0,0,0,0,0
5819,0,0,0,0,0,0,0
5820,0,0,0,0,-45118497,0,0
5821,0,0,0,0,0,0,0
5822,-1264,0,0,0,0,0,0
5823,0,0,0,0,0,-44875463,0
5824,0,0,0,0,0,0,-44875463
5825,0,0,-38660,0,0,0,0
5826,-64694,0,0,0,0,0,0
5827,0,0,0,0,0,0,0
5828,0,0,0,0,0,-44981903,0
5829,0,138667,0,0,0,0,0
5830,0,0,0,0,0,0,0
5831,0,-27635,0,0,0,0,0
5832,0,-443230,0,0,0,0,0
5833,0,0,0,0,0,0,0
5834,0,-12495,0,0,0,0,0
5835,0,0,0,0,0,0,0
5836,0,0,0,0,0,-44918177,0
5837,0,0,0,0,0,-44937161,0
5838,-114182,0,0,0,0,0,0
5839,-9779,0,0,0,0,0,0
5840,0,0,0,0,0,0,0
5841,0,0,0,0,-45196466,0,0
5842,-76081,0,0,0,0,0,0
5843,-250707,0,0,0,0,0,0
5844,0,0,0,0,0,0,0
5845,0,0,0,0,-44957915,0,0
5846,0,0,0,0,0,-44957915,0
5847,0,0,0,0,0,0,0
5848,0,0,0,0,0,0,0
5849,-87417,0,0,0,0,0,0
5850,-1203,0,0,0,0,0,0
5851,0,-10227,0,0,0,0,0
5852,0,0,0,0,0,0,0
5853,0,-51762,0,0,0,0,0
5854,-120729,0,0,0,0,0,0
5855,0,0,0,0,0,0,0
5856,-165705,0,0,0,0,0,0
5857,0,0,0,-45045928,0,0,0
5858,-186865,0,0,0,0,0,0
5859,0,0,0,-44821191,0,0,0
5860,0,-63162,0,0,0,0,0
5861,0,0,0,0,0,0,0
5862,-68870,0,0,0,0,0,0
5863,125,0,0,0,0,0,0
5864,0,0,0,-44721582,0,0,0
5865,0,0,0,0,0,0,0
5866,0,0,0,0,0,0,0
5867,-16315,0,0,0,0,0,0
5868,0,0,0,0,0,-44705267,0
5869,0,0,0,0,0,34748,0
5870,0,0,0,0,0,0,0
5871,-1,0,0,0,0,0,0
5872,0,0,0,0,0,0,0
5873,0,0,0,0,0,0,0
5874,0,0,0,0,0,439975,0
5875,0,0,0,0,0,0,0
5876,0,-468642,0,0,0,0,0
5877,0,0,0,0,0,803148,0
5878,-63843,0,0,0,0,0,0
5879,0,0,0,0,0,616013,0
5880,83827,0,0,0,0,0,0
5881,0,0,0,0,0,0,0
5882,-3256,0,0,0,0,0,0
5883,0,-803148,0,0,0,0,0
5884,0,-4424,0,0,0,0,0
5885,-1733,0,0,0,0,0,0
5886,0,0,0,0,0,0,0
5887,0,0,0,-46195583,0,0,0
5888,-16344,0,0,0,0,0,0
5889,0,0,0,0,0,0,0
5890,0,0,0,0,0,0,0
5891,-166187,0,0,0,0,0,0
5892,0,0,0,0,0,-111965,0
5893,94830,0,0,0,0,0,0
5894,0,0,0,0,0,0,0
5895,0,0,0,0,0,0,0
5896,0,-173363,0,0,0,0,0
5897,0,-7704,0,0,0,0,0
5898,-17464,0,0,0,0,0,0
5899,0,0,0,0,0,-45309325,0
5900,0,0,0,0,0,0,0
5901,0,0,0,0,0,-45204160,0
5902,0,0,-24026,0,0,0,0
5903,0,0,0,0,0,0,0
5904,0,0,0,0,0,-45339061,0
5905,-219494,0,0,0,0,0,0
5906,-178857,0,0,0,0,0,0
